AXP,BA,CAT,CSCO,CVX,DD,DIS,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM,^DJI
87.639999,126.949997,105.019997,25.16,122.660004,64.779996,89.66999799999999,25.870001000000002,183.169998,88.839996,191.279999,34.619999,104.58000200000001,60.029999,41.459998999999996,93.339996,143.940002,59.549999,46.700001,81.839996,29.43,83.260002,34.5,92.41999799999999,86.18,108.349998,214.039993,48.400002,75.769997,95.779999,16987.509766
87.379997,126.309998,104.860001,25.059998999999998,124.239998,65.29999699999999,90.08000200000001,25.92,183.979996,89.379997,191.809998,34.540001000000004,104.720001,59.939999,41.5,93.470001,144.479996,59.52,46.240002000000004,81.610001,29.92,83.870003,34.689999,93.550003,86.029999,108.32,214.63999900000002,48.560001,75.809998,96.290001,17031.140625
88.360001,127.32,104.860001,25.219998999999998,124.959999,65.83,90.269997,26.209999,184.03999299999998,90.269997,192.96000700000002,34.93,105.879997,59.990002000000004,41.639998999999996,93.75,144.850006,59.990002000000004,46.759997999999996,81.199997,30.049999,84.08000200000001,34.950001,93.639999,87.160004,108.540001,217.30000299999998,48.959998999999996,76.32,97.43,17131.970703
89.07,127.760002,103.989998,25.209999,124.720001,69.249996,90.33000200000001,26.27,184.820007,91.220001,192.800003,34.98,106.190002,60.310001,41.610001000000004,93.529999,145.369995,59.880001,46.52,81.510002,30.35,84.160004,35.02,93.650002,86.989998,108.029999,215.52999900000003,49.209998999999996,76.239998,97.08000200000001,17156.849609
90.099998,128.580002,104.339996,25.219998999999998,124.139999,71.199997,90.339996,26.209999,187.889999,92.089996,193.75,35.169998,107.349998,61.32,41.790001000000004,93.480003,146.83999599999999,60.310001,46.68,81.970001,30.58,84.190002,35.16,94.779999,87.629997,108.519997,216.440002,49.689999,76.220001,96.610001,17265.990234
89.699997,129.350006,102.510002,25.200001,124.800003,71.249999,90.489998,26.290001,186.199997,92.339996,194.0,34.82,107.989998,61.110001000000004,42.049999,94.360001,146.690002,60.490002000000004,47.52,81.809998,30.4,84.470001,35.470001,94.610001,87.800003,108.449997,216.25,50.349998,76.839996,97.120003,17279.740234
88.989998,128.610001,100.900002,24.969998999999998,123.489998,71.489999,89.290001,26.08,185.28999299999998,91.889999,193.110001,34.709998999999996,107.879997,60.91,42.220001,93.93,145.71000700000002,60.580002,47.060001,80.709999,30.18,84.809998,35.5,94.599998,87.769997,106.470001,213.88000499999998,50.18,76.309998,96.540001,17172.679688
88.309998,127.379997,99.989998,24.700001,123.059998,71.039997,88.309998,26.02,185.08999599999999,91.489998,191.619995,34.419998,107.459999,60.939999,41.889998999999996,93.510002,144.369995,60.279999,46.560001,80.120003,30.049999,84.440002,35.259997999999996,93.550003,86.589996,105.41999799999999,212.460007,49.91,75.599998,96.029999,17055.869141
88.519997,128.580002,101.199997,24.98,122.400002,72.82999699999999,89.449997,25.93,187.809998,93.019997,192.309998,34.75,108.639999,61.630001,42.27,95.0,144.880005,60.360001000000004,47.080002,80.839996,30.309998999999998,85.239998,35.400002,94.790001,88.209999,106.07,214.41000400000001,50.07,77.08000200000001,95.82,17210.060547
86.760002,127.139999,99.510002,24.540001,120.68,71.789996,88.07,25.549999,184.08999599999999,91.900002,189.009995,34.139998999999996,107.099998,60.150002,41.779999,94.160004,142.479996,59.639998999999996,46.040001000000004,79.75,29.98,84.33000200000001,35.080002,93.699997,86.18,104.489998,210.710007,49.610001000000004,76.120003,94.25,16945.800781
88.370003,128.690002,100.379997,25.0,121.470001,72.499995,88.739998,25.629998999999998,185.119995,92.839996,190.059998,34.259997999999996,107.099998,60.560001,42.200001,94.699997,142.419998,59.389998999999996,46.41,89.5,29.719998999999998,84.58000200000001,35.279999,94.400002,86.599998,105.239998,211.940002,49.77,76.489998,95.43,17113.150391
87.949997,128.770004,99.83000200000001,25.120001000000002,120.550003,72.05,88.83000200000001,25.42,183.830002,92.879997,189.639999,34.900002,106.540001,60.330002,42.25,96.220001,142.190002,59.41,46.439999,89.120003,29.77,84.440002,35.23,93.769997,86.510002,105.08000200000001,210.92999300000002,49.75,76.08000200000001,94.43,17071.220703
87.540001,127.379997,99.029999,25.17,119.32,71.759998,89.029999,25.620001000000002,183.570007,91.739998,189.830002,34.82,106.589996,60.240002000000004,42.66,94.809998,141.679993,59.279999,46.360001000000004,89.199997,29.57,83.739998,35.240002000000004,93.940002,86.25,105.599998,213.36999500000002,49.990002000000004,76.470001,94.050003,17042.900391
85.809998,124.66999799999999,97.610001,25.030001000000002,117.650002,70.479996,87.489998,25.16,180.699997,91.019997,187.169998,33.990002000000004,104.300003,59.77,42.740002000000004,94.190002,139.179993,58.709998999999996,45.900002,87.699997,29.15,83.139999,34.959998999999996,93.099998,84.879997,103.839996,210.00999500000003,49.43,76.120003,92.860001,16804.710938
85.870003,124.16999799999999,97.410004,25.059998999999998,117.110001,70.230002,86.790001,25.120001000000002,182.880005,92.239998,186.91000400000001,33.52,103.849998,58.84,42.66,94.120003,138.669998,58.849998,45.759997999999996,89.300003,29.059998999999998,83.050003,34.970001,93.07,84.900002,103.239998,209.72000099999997,49.290001000000004,76.230003,93.300003,16801.050781
87.160004,126.360001,97.389999,25.309998999999998,117.709999,70.639996,88.449997,25.4,188.070007,93.540001,188.669998,34.029999,105.129997,60.299999,43.0,94.860001,140.169998,59.900002,46.09,90.290001,29.219998999999998,83.790001,35.360001000000004,94.459999,86.019997,104.41999799999999,211.99000499999997,49.709998999999996,77.32,93.91999799999999,17009.689453
87.029999,126.260002,98.0,25.01,118.089996,70.159995,88.559998,25.219998999999998,187.479996,93.260002,189.03999299999998,34.110001000000004,104.860001,60.18,43.599998,93.839996,140.33999599999999,59.580002,46.09,89.220001,29.17,83.57,35.490002000000004,94.699997,85.089996,104.220001,211.789993,50.080002,77.349998,94.519997,16991.910156
85.349998,123.32,94.699997,24.639999,116.019997,69.000002,87.110001,24.809998999999998,183.800003,92.470001,185.71000700000002,33.470001,102.389999,59.27,43.919998,92.809998,137.679993,58.459998999999996,45.529999,88.07,28.790001,83.160004,35.330002,93.660004,84.190002,101.41999799999999,208.050003,49.68,77.300003,93.370003,16719.390625
87.410004,124.980003,96.650002,24.66,117.949997,68.52000100000001,88.110001,25.25,186.639999,94.089996,189.360001,34.27,104.910004,60.400002,44.549999,93.83000200000001,141.41000400000001,60.18,46.779999,88.83000200000001,29.379998999999998,84.18,35.150002,94.449997,86.620003,102.629997,212.36000099999998,49.869999,78.239998,94.610001,16994.220703
85.889999,122.760002,93.5,24.190001000000002,114.510002,67.309998,85.709999,24.780001000000002,181.270004,93.07,186.419998,33.619999,102.08000200000001,59.080002,43.869999,92.720001,138.639999,59.209998999999996,45.849998,87.230003,28.99,83.660004,34.66,93.889999,84.940002,99.940002,207.71000700000002,48.93,77.860001,91.82,16659.25
84.989998,121.5,93.129997,23.34,113.889999,66.539999,86.269997,24.27,180.380005,92.550003,185.929993,31.91,101.230003,58.52,44.470001,92.300003,133.830002,58.66,44.029999,87.190002,29.129998999999998,84.690002,34.25,94.040001,85.389999,99.940002,204.979996,48.939999,78.290001,91.599998,16544.099609
82.779999,120.449997,91.68,22.93,112.029999,65.71,83.910004,23.950001,178.770004,90.599998,183.520004,31.469998999999998,99.120003,58.16,44.07,90.730003,132.899994,56.139998999999996,43.650002,85.389999,28.469998999999998,83.370003,33.82,93.519997,83.949997,99.309998,204.279999,48.369999,77.559998,90.839996,16321.070312
82.739998,122.290001,92.800003,23.059998999999998,109.779999,65.879998,84.139999,24.1,178.699997,90.099998,183.800003,32.139998999999996,97.010002,57.990002000000004,43.639998999999996,91.099998,134.179993,56.330002,43.73,85.089996,28.459999,83.550003,33.84,93.68,82.82,100.120003,202.720001,48.220001,77.980003,90.550003,16315.19043
80.93,120.190002,92.589996,22.959999,109.269997,66.429997,82.08000200000001,24.280001000000002,177.240005,87.849998,181.75,31.280001000000002,98.209999,55.529999,43.23,90.440002,134.220001,54.73,43.220001,85.18,28.190001000000002,82.949997,33.869999,91.989998,82.160004,99.16999799999999,200.25,47.919998,75.199997,90.220001,16141.740234
80.239998,120.290001,93.239998,22.82,111.059998,66.229996,81.739998,24.25,172.580002,88.879997,179.83999599999999,30.85,96.779999,55.080002,42.560001,89.910004,135.050003,53.43,42.740002000000004,87.040001,27.700001,82.239998,33.639998999999996,91.809998,85.389999,99.230003,203.0,47.669998,73.82,90.599998,16117.240234
82.58000200000001,123.239998,95.050003,23.25,111.800003,66.97999899999999,83.83000200000001,24.82,176.91000400000001,90.239998,182.050003,31.379998999999998,98.699997,56.200001,42.880001,91.040001,137.399994,54.02,43.630001,87.18,27.83,83.269997,34.080002,93.239998,88.18,101.529999,206.0,48.07,74.099998,91.209999,16380.410156
84.010002,124.309998,94.029999,22.93,111.489998,67.80999399999999,85.519997,25.030001000000002,177.83999599999999,91.849998,169.100006,31.58,99.199997,56.630001,43.290001000000004,91.589996,137.600006,54.049999,44.080002,88.900002,27.93,84.18,34.279999,93.199997,88.540001,101.480003,207.850006,48.48,75.139999,91.769997,16399.669922
85.639999,127.120003,95.889999,23.51,115.089996,68.819998,87.540001,25.450001,180.179993,94.199997,163.229996,32.610001000000004,100.360001,57.93,40.68,91.010002,140.929993,55.130001,44.880001,90.639999,28.280001000000002,84.610001,34.619999,94.239998,90.949997,101.980003,213.309998,48.689999,76.019997,93.650002,16614.810547
83.959999,121.449997,94.57,23.26,114.0,68.649996,87.099998,25.190001000000002,176.830002,93.339996,161.78999299999998,32.27,101.220001,57.450001,40.619999,90.940002,138.949997,55.509997999999996,44.380001,89.860001,28.299999,84.230003,34.5,95.58000200000001,89.769997,101.18,210.919998,48.310001,76.029999,93.129997,16461.320312
85.610001,122.029999,99.269997,23.57,116.190002,68.589999,87.989998,25.440001000000002,180.059998,94.800003,162.179993,32.689999,102.629997,58.060001,40.860001000000004,91.019997,145.050003,56.630001,45.02,90.370003,28.6,83.230003,33.66,96.769997,90.660004,103.18,214.27999900000003,48.220001,76.25,94.110001,16677.900391
86.400002,122.239998,99.440002,23.780001000000002,115.910004,69.000002,88.610001,25.639999,183.350006,94.989998,162.080002,33.18,103.129997,58.740002000000004,41.029999,91.66999799999999,148.58999599999999,57.610001000000004,46.130001,90.900002,29.110001,85.160004,33.869999,97.730003,91.639999,103.82,213.479996,48.77,76.379997,94.489998,16805.410156
86.629997,122.120003,98.540001,23.76,115.019997,67.88000100000001,88.449997,25.52,183.91000400000001,95.470001,161.869995,33.200001,104.07,58.639998999999996,40.759997999999996,92.010002,149.559998,56.450001,45.91,91.639999,29.030001000000002,85.949997,34.110001000000004,98.870003,92.129997,104.190002,213.41000400000001,49.419998,76.589996,93.709999,16817.939453
88.010002,123.610001,101.160004,24.07,117.129997,67.949999,89.93,25.879998999999998,186.320007,96.589996,163.600006,33.740002000000004,104.790001,59.630001,40.560001,92.599998,151.059998,55.849998,46.490002000000004,92.449997,29.09,86.470001,34.330002,99.730003,92.639999,106.269997,216.710007,49.959998999999996,76.349998,95.099998,17005.75
88.339996,123.08000200000001,100.190002,24.1,117.139999,66.799999,89.529999,25.66,186.080002,96.41999799999999,163.46000700000002,33.919998,105.559998,59.290001000000004,40.959998999999996,92.730003,151.009995,56.200001,46.619999,91.949997,29.49,86.540001,34.400002,99.41999799999999,92.959999,105.849998,214.66000400000001,49.830002,76.389999,94.589996,16974.310547
88.739998,123.82,100.160004,24.08,117.199997,67.65999599999999,90.220001,25.67,186.970001,97.519997,164.350006,32.580002,107.040001,59.389998999999996,41.400002,93.379997,152.100006,57.310001,46.049999,93.0,29.84,86.940002,34.509997999999996,100.0,93.879997,106.339996,236.649994,49.900002,76.449997,94.449997,17195.419922
89.949997,124.910004,101.410004,24.469998999999998,119.949997,69.15,91.379997,25.809998999999998,189.990005,97.519997,164.399994,34.009997999999996,107.779999,60.48,41.880001,93.730003,153.770004,57.939999,46.950001,92.970001,29.950001,87.269997,34.84,100.800003,95.010002,107.0,241.42999300000002,50.25,76.269997,96.709999,17390.519531
90.849998,126.029999,100.220001,24.58,116.779999,68.880002,91.709999,25.700001,190.830002,96.089996,164.360001,34.310001,107.459999,60.880001,41.810001,93.610001,153.300003,58.919998,47.439999,93.449997,30.190001000000002,87.379997,34.84,99.949997,94.860001,106.300003,241.539993,50.389998999999996,76.279999,95.260002,17366.240234
91.379997,125.839996,98.610001,24.879998999999998,115.370003,68.509999,90.349998,25.700001,190.270004,95.959999,162.649994,34.540001000000004,108.620003,60.25,41.82,94.470001,155.050003,59.369999,47.57,93.949997,30.280001000000002,88.639999,34.790001000000004,101.129997,94.980003,106.879997,242.97000099999997,50.330002,77.260002,94.519997,17383.839844
92.41999799999999,124.220001,99.410004,25.15,117.050003,69.809997,91.0,25.82,189.83999599999999,95.779999,161.820007,33.759997999999996,108.82,61.150002,42.310001,94.639999,155.690002,59.57,47.860001000000004,94.68,30.040001,89.0,34.919998,101.489998,95.800003,107.93,249.52999900000003,50.34,77.699997,95.07,17484.529297
91.58000200000001,124.58000200000001,100.910004,25.26,118.529999,70.11999499999999,92.0,26.360001,191.0,97.290001,161.46000700000002,33.82,109.010002,61.23,42.290001000000004,94.660004,156.050003,59.259997999999996,48.700001,94.599998,30.040001,88.900002,34.720001,101.910004,96.209999,108.58000200000001,250.08999599999999,50.279999,77.809998,96.260002,17554.470703
92.260002,124.449997,101.760002,25.33,118.800003,70.409998,90.0,26.41,190.71000700000002,97.650002,162.070007,33.580002,108.199997,61.470001,42.32,95.099998,156.550003,59.34,48.68,93.779999,29.92,89.129997,34.91,102.370003,93.610001,109.08000200000001,252.42999300000002,50.860001000000004,78.769997,96.589996,17573.929688
92.400002,124.639999,102.209999,25.15,117.91999799999999,70.729998,89.779999,26.469998999999998,191.800003,98.160004,163.490005,33.259997999999996,108.82,61.93,42.389998999999996,95.110001,157.66000400000001,58.810001,48.889998999999996,94.959999,30.200001,89.449997,35.119999,102.989998,94.75,109.0,250.210007,50.720001,79.440002,96.279999,17613.740234
91.739998,125.360001,102.529999,25.15,118.440002,70.809998,89.980003,26.379998999999998,191.880005,98.139999,163.300003,33.310001,108.910004,61.369999,42.509997999999996,95.139999,157.110001,59.369999,48.869999,94.879997,30.32,89.66999799999999,35.099998,102.940002,95.690002,108.260002,249.729996,50.610001000000004,79.010002,96.410004,17614.900391
91.550003,125.870003,102.989998,25.110001,117.650002,70.479996,89.900002,26.52,190.179993,98.489998,161.919998,33.380001,108.75,60.560001,42.709998999999996,95.33000200000001,157.679993,59.310001,48.779999,95.809998,30.42,89.480003,35.400002,103.059998,95.68,108.139999,251.94999700000002,50.82,79.199997,95.379997,17612.199219
91.07,128.529999,101.110001,25.68,116.449997,70.550002,90.489998,26.42,190.240005,99.0,162.78999299999998,33.68,109.07,60.23,42.790001000000004,95.480003,158.350006,59.540001000000004,49.610001000000004,96.120003,30.42,88.599998,35.610001000000004,103.230003,95.900002,108.139999,250.919998,51.200001,82.940002,94.660004,17652.789062
90.66999799999999,128.860001,101.339996,26.32,116.32,70.799996,90.800003,26.459999,189.979996,98.239998,164.16000400000001,33.950001,108.160004,60.279999,42.73,96.209999,158.850006,59.07,49.580002,95.5,30.34,88.110001,35.900002,102.43,95.110001,107.449997,248.83999599999999,51.5,82.959999,95.089996,17634.740234
90.129997,128.419998,101.699997,26.469998999999998,115.75,70.47000200000001,90.410004,26.610001,189.929993,98.029999,164.16000400000001,34.240002000000004,108.300003,60.380001,42.919998,95.970001,158.690002,59.459998999999996,49.459998999999996,96.059998,30.32,87.839996,35.849998,102.75,96.470001,107.370003,249.80000299999998,51.400002,83.57,95.110001,17647.75
90.58000200000001,130.66000400000001,102.040001,26.6,115.470001,71.159997,90.279999,27.01,189.639999,95.980003,161.889999,34.709998999999996,108.83000200000001,60.529999,43.529999,96.410004,160.149994,59.889998999999996,48.740002000000004,96.470001,30.59,87.949997,35.720001,102.849998,98.190002,108.800003,249.729996,51.220001,83.790001,94.870003,17687.820312
90.5,131.610001,101.300003,26.59,116.470001,71.249999,89.82,26.92,189.190002,96.699997,161.429993,34.349998,108.760002,60.599998,44.220001,96.559998,158.830002,59.639998999999996,48.220001,96.949997,30.440001000000002,88.730003,35.369999,103.029999,96.860001,108.660004,249.86000099999998,50.490002000000004,84.989998,95.610001,17685.730469
90.620003,131.699997,102.089996,26.809998999999998,117.309998,71.42999499999999,88.900002,26.85,189.75,97.57,160.639999,35.950001,108.18,60.119999,44.25,96.639999,159.360001,59.380001,48.700001,97.300003,30.440001000000002,88.470001,35.279999,103.459999,96.849998,108.82,251.669998,50.189999,84.58000200000001,95.82,17719.0
90.389999,132.779999,106.449997,26.879998999999998,118.58000200000001,72.149996,88.959999,26.99,189.58999599999999,98.279999,160.919998,35.59,107.860001,60.450001,44.5,96.68,160.16000400000001,59.66,47.98,97.41999799999999,30.450001,88.599998,35.279999,103.809998,96.709999,110.300003,254.22000099999997,50.209998999999996,84.650002,96.809998,17810.060547
91.040001,134.610001,105.959999,27.030001000000002,117.589996,72.149996,90.58000200000001,27.0,190.070007,98.400002,162.149994,36.25,106.879997,60.959998999999996,44.27,97.16999799999999,159.880005,59.25,47.59,97.949997,30.219998999999998,88.110001,34.700001,103.790001,96.900002,108.790001,254.61999500000002,49.5,85.400002,95.720001,17817.900391
91.400002,134.809998,106.239998,27.280001000000002,116.150002,71.679997,91.650002,26.860001,188.860001,97.010002,161.759995,36.32,106.699997,60.299999,44.43,97.0,158.059998,59.34,47.470001,97.290001,30.469998999999998,88.800003,34.82,103.43,97.900002,111.709999,257.26001,49.34,84.949997,94.779999,17814.939453
91.449997,134.779999,105.790001,27.43,115.110001,71.469995,91.91999799999999,26.870001000000002,188.520004,97.699997,161.949997,36.900002,107.209999,60.34,44.290001000000004,96.220001,158.309998,59.75,47.75,97.800003,31.1,88.879997,35.130001,104.370003,98.110001,110.160004,257.26001,50.040001000000004,84.980003,94.480003,17827.75
92.41999799999999,134.360001,100.599998,27.639999,108.870003,71.399997,92.510002,26.49,188.41000400000001,99.400002,162.169998,37.25,108.25,60.16,44.830002,96.809998,160.08999599999999,60.400002,47.810001,99.290001,31.15,90.43,35.380001,104.449997,98.629997,110.08000200000001,258.190002,50.59,87.540001,90.540001,17828.240234
92.139999,132.389999,99.0,27.59,111.730003,71.07999699999999,92.699997,26.02,188.199997,98.879997,161.53999299999998,37.169998,108.029999,60.0,44.549999,95.779999,158.16000400000001,60.52,48.619999,97.690002,31.26,90.08000200000001,35.060001,104.440002,99.059998,109.690002,258.149994,50.029999,86.220001,92.349998,17776.800781
93.0,132.279999,99.510002,27.82,114.019997,71.69,93.470001,26.049999,190.190002,98.160004,162.669998,37.599998,108.510002,61.080002,44.540001000000004,95.110001,160.600006,60.779999,48.459998999999996,98.040001,31.57,91.07,34.290001000000004,104.400002,99.83000200000001,109.68,260.01001,49.110001000000004,86.400002,94.190002,17879.550781
91.25,131.970001,100.18,27.950001,113.709999,72.25,93.110001,26.379998999999998,190.949997,98.589996,164.520004,37.43,107.720001,61.540001000000004,43.799999,95.5,162.259995,60.580002,48.080002,98.5,31.75,90.0,34.0,105.190002,100.800003,110.989998,261.600006,48.790001000000004,84.940002,94.949997,17912.619141
91.83000200000001,131.320007,99.66999799999999,27.77,112.279999,72.37,93.230003,26.09,191.949997,98.949997,164.050003,37.459998999999996,107.559998,61.380001,43.5,95.660004,162.259995,60.919998,48.84,99.050003,31.67,90.58000200000001,33.91,105.099998,99.66999799999999,111.209999,261.140015,48.779999,84.760002,94.370003,17900.099609
92.650002,132.21000700000002,98.779999,27.5,110.870003,73.069997,93.760002,26.01,195.449997,99.639999,163.270004,37.669998,108.510002,62.700001,43.529999,96.309998,162.270004,61.490002000000004,48.419998,99.33000200000001,31.99,90.379997,33.939999,105.199997,100.33000200000001,111.290001,263.350006,48.610001000000004,84.120003,93.82,17958.789062
93.559998,130.279999,95.25,27.23,106.800003,72.679999,93.800003,25.690001000000002,196.619995,100.43,161.860001,37.200001,108.519997,62.669998,43.139998999999996,92.610001,160.929993,61.880001,47.700001,97.720001,31.969998999999998,90.760002,33.880001,105.839996,99.91999799999999,113.050003,263.100006,48.900002,84.230003,91.699997,17852.480469
93.360001,129.66000400000001,95.449997,27.42,107.010002,72.159998,92.940002,25.58,196.889999,99.639999,162.990005,36.889998999999996,108.050003,62.450001,42.040001000000004,91.360001,160.830002,60.009997999999996,47.59,97.029999,31.950001,90.709999,32.889998999999996,105.019997,101.019997,114.989998,264.140015,46.919998,83.559998,91.379997,17801.199219
92.75,124.639999,93.019997,26.870001000000002,104.860001,71.229995,91.629997,25.27,192.0,98.940002,160.509995,36.419998,106.239998,60.68,41.599998,90.0,158.240005,59.98,46.900002,97.660004,31.860001,90.0,32.490002000000004,104.260002,99.089996,113.5,261.72000099999997,46.18,82.980003,88.66999799999999,17533.150391
93.129997,123.370003,92.690002,26.99,104.910004,71.629995,91.75,25.41,193.53999299999998,100.269997,161.070007,36.700001,106.720001,61.139998999999996,41.529999,90.970001,159.149994,59.34,47.169998,96.93,31.65,90.410004,32.709998999999996,104.57,99.730003,114.040001,263.119995,46.360001000000004,83.83000200000001,89.199997,17596.339844
91.0,120.769997,90.5,26.860001,102.379997,69.35,91.489998,24.889999,188.820007,99.779999,155.380005,36.23,104.43,60.040001000000004,40.91,90.620003,157.119995,57.720001,46.950001,96.16999799999999,30.950001,89.550003,32.16,103.160004,98.760002,112.150002,256.77999900000003,45.580002,83.809998,86.599998,17280.830078
90.040001,122.08000200000001,89.75,26.68,100.860001,69.27,90.900002,24.59,185.53999299999998,100.050003,153.059998,35.919998,103.959999,59.16,40.57,88.459999,156.850006,56.950001,46.669998,95.43,30.860001,89.199997,32.25,103.089996,98.269997,111.910004,256.700012,45.419998,83.940002,86.900002,17180.839844
88.239998,124.25,89.339996,26.59,101.699997,68.619997,90.16999799999999,24.49,183.309998,97.059998,151.41000400000001,35.560001,102.760002,58.43,40.389998999999996,88.720001,159.050003,56.799999,45.16,93.209999,30.67,89.360001,32.139998999999996,103.08000200000001,95.849998,113.230003,253.41000400000001,45.529999,82.959999,86.410004,17068.869141
90.440002,125.059998,89.75,26.809998999999998,106.019997,70.26,91.379997,24.66,185.029999,98.940002,151.929993,36.240002000000004,104.07,59.77,41.549999,91.650002,160.600006,57.630001,45.740002000000004,94.5,31.120001000000002,90.699997,32.669998,104.410004,99.139999,113.900002,259.079987,46.439999,84.230003,89.019997,17356.869141
93.16999799999999,125.66999799999999,91.690002,27.65,109.029999,72.229996,92.610001,25.139999,191.610001,100.66999799999999,157.679993,37.02,106.809998,61.48,42.389998999999996,93.66999799999999,165.300003,58.98,47.52,97.08000200000001,31.969998999999998,92.0,33.509997999999996,105.949997,102.239998,116.959999,264.160004,47.049999,85.940002,91.160004,17778.150391
92.900002,126.230003,91.709999,27.77,112.93,73.290002,92.889999,25.620001000000002,193.279999,101.93,158.509995,36.369999,105.550003,61.93,41.950001,93.220001,165.479996,59.580002,47.66,94.839996,31.940001000000002,92.050003,33.540001000000004,105.75,102.489998,115.589996,261.670013,47.02,85.160004,93.639999,17804.800781
93.620003,128.220001,92.32,28.219998999999998,112.029999,74.139997,94.199997,25.709999,194.440002,103.5,161.440002,37.209998999999996,106.739998,61.939999,42.349998,93.889999,167.270004,58.959998999999996,47.98,95.93,32.09,92.599998,33.849998,106.309998,103.040001,117.139999,264.209991,47.509997999999996,86.379997,93.33000200000001,17959.439453
93.82,130.029999,93.5,28.25,113.949997,75.19,94.690002,25.879998999999998,195.5,103.760002,162.240005,37.43,104.279999,62.48,42.970001,94.220001,166.869995,57.209998999999996,48.450001,95.970001,31.450001,93.290001,34.029999,106.949997,102.849998,117.209999,265.26001,47.669998,86.660004,94.589996,18024.169922
94.08000200000001,131.240005,93.720001,28.299999,113.470001,74.79,94.41999799999999,25.83,195.889999,103.559998,161.820007,37.439999,104.589996,62.48,42.939999,93.83000200000001,166.96000700000002,57.459998999999996,48.139998999999996,96.290001,31.42,93.139999,33.959998999999996,106.720001,102.68,116.910004,267.630005,47.669998,86.43,93.779999,18030.210938
94.290001,131.630005,94.230003,28.35,113.25,75.12999599999999,95.029999,25.780001000000002,195.449997,103.75,162.33999599999999,37.549999,105.059998,62.549999,42.959998999999996,94.779999,166.259995,57.779999,47.880001,96.83000200000001,31.65,93.459999,34.169998,106.699997,102.550003,117.239998,266.619995,47.860001000000004,86.910004,93.209999,18053.710938
94.269997,132.28999299999998,93.709999,28.459999,113.32,74.83,95.5,25.700001,196.190002,104.529999,160.509995,37.18,105.33000200000001,62.959998999999996,42.860001000000004,95.040001,166.71000700000002,57.73,47.450001,97.300003,31.389999,92.639999,34.110001000000004,106.949997,102.33000200000001,116.860001,265.429993,47.549999,86.639999,93.07,18038.230469
94.269997,131.830002,92.589996,28.360001,113.110001,74.589999,94.699997,25.57,195.71000700000002,104.269997,160.050003,36.759997999999996,105.360001,63.150002,42.759997999999996,94.25,165.83999599999999,57.650002,47.02,96.879997,31.379998999999998,92.400002,34.080002,106.93,102.849998,116.199997,264.549988,47.330002,86.790001,93.019997,17983.070312
93.040001,129.979996,91.529999,27.82,112.18,73.939996,94.190002,25.27,193.830002,104.970001,160.440002,36.290001000000004,104.57,62.580002,42.220001,93.699997,164.320007,56.790001000000004,46.450001,96.150002,31.15,91.089996,33.59,105.849998,101.089996,115.0,262.200012,46.779999,85.879997,92.449997,17823.070312
93.019997,129.949997,91.879997,27.610001,112.58000200000001,73.709998,93.75,25.059998999999998,194.41000400000001,103.43,162.059998,36.360001000000004,104.519997,62.490002000000004,42.139998999999996,93.260002,164.059998,57.189999,46.759997999999996,95.029999,31.33,90.440002,33.869999,105.440002,100.779999,115.040001,265.019989,46.959998999999996,85.900002,92.83000200000001,17832.990234
90.559998,129.050003,87.029999,27.059998999999998,108.08000200000001,71.719998,92.379997,24.6,188.33999599999999,101.260002,159.509995,35.950001,103.790001,60.549999,42.139998999999996,92.230003,160.360001,58.040001000000004,46.330002,93.5,31.16,90.010002,33.549999,104.16999799999999,99.120003,113.120003,259.170013,46.57,85.650002,90.290001,17501.650391
88.629997,127.529999,86.470001,27.049999,108.029999,70.88999799999999,91.889999,24.07,184.529999,100.949997,156.070007,35.279999,103.279999,58.98,42.459998999999996,92.400002,158.649994,60.32,45.650002,92.949997,31.42,89.599998,33.599998,103.239998,98.91999799999999,111.519997,257.5,47.040001000000004,86.309998,89.809998,17371.640625
90.300003,129.509995,87.809998,27.299999,107.940002,72.309996,92.83000200000001,24.08,187.279999,104.410004,155.050003,36.02,105.559998,59.07,42.990002000000004,94.010002,159.800003,61.610001000000004,46.23,94.870003,31.85,90.07,33.169998,105.0,99.93,112.730003,260.950012,46.189999,88.599998,90.720001,17584.519531
91.58000200000001,131.800003,88.709999,27.51,110.410004,74.529995,93.790001,24.370001000000002,190.270004,106.720001,158.419998,36.689999,106.389999,60.389998999999996,43.509997999999996,94.360001,163.630005,62.849998,47.59,97.059998,32.5,91.099998,33.5,107.18,104.699997,114.650002,264.450012,47.18,90.470001,92.230003,17907.869141
90.41999799999999,131.53999299999998,87.650002,27.790001,108.209999,73.499996,94.25,24.030001000000002,187.350006,104.889999,159.110001,36.759997999999996,104.940002,59.34,43.029999,93.209999,161.619995,62.560001,47.189999,95.989998,32.650002,90.25,33.400002,105.83000200000001,103.720001,114.019997,260.52999900000003,46.759997999999996,89.349998,92.099998,17737.369141
89.5,130.869995,86.889999,28.049999,105.879997,74.409995,94.459999,23.98,185.070007,104.41999799999999,156.440002,36.599998,104.58000200000001,58.830002,42.639998999999996,93.010002,160.740005,62.299999,46.599998,95.860001,32.77,89.91999799999999,33.490002000000004,105.199997,102.550003,114.449997,260.019989,47.080002,90.019997,90.33000200000001,17640.839844
